Stazione,Descrizione,Inquinante,Data,Media_Giornaliera,Ore_Disponibili,latitude,longitude
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-08-08,16.87916666666667,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-08-11,22.783333333333335,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-08-12,26.787500000000005,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-08-15,16.50416666666667,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-08-16,18.495833333333334,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-08-18,16.2,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-08-22,10.1625,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-08-24,10.445833333333335,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-08-28,18.937499999999996,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-08-29,22.016666666666666,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-08-30,8.095833333333333,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-08-31,6.633333333333333,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-09-01,7.2124999999999995,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-09-02,12.100000000000001,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-09-04,9.516666666666667,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-09-06,12.825000000000001,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-09-09,15.445833333333333,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-09-10,17.93333333333333,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-09-12,9.566666666666666,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-09-15,9.204166666666667,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-09-18,5.166666666666666,24,40.9758352,14.2117669
IT2271A,Aversa scuola Cirillo,"PM2,5",2025-09-20,6.716666666666666,24,40.9758352,14.2117669
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-09-21,20.965217391304346,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-09-22,15.246153846153845,13,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-11,23.015652173913043,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-12,22.21695652173913,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-13,29.950869565217392,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-14,23.244782608695658,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-15,26.578260869565224,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-16,10.413999999999998,20,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-17,16.932000000000002,2,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-22,10.320909090909092,11,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-23,10.573333333333332,21,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-25,8.399565217391306,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-26,13.476666666666663,21,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-27,14.69304347826087,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-28,17.761739130434783,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-29,17.29304347826087,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-30,12.067272727272728,22,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-10-31,29.196521739130436,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-01,27.559999999999995,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-02,22.565217391304348,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-03,8.792608695652174,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-04,10.682608695652174,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-05,22.81705882352941,17,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-12,28.873076923076926,13,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-13,30.54608695652174,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-14,26.503173913043476,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-15,31.070434782608686,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-16,42.23086956521738,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-17,9.921304347826084,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-18,15.226521739130437,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-19,23.759130434782605,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-20,11.642173913043482,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-21,16.940649999999998,20,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-22,19.63391304347826,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-23,22.07652173913043,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-24,7.769999999999998,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-25,5.283913043478261,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-26,20.049130434782604,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-27,25.78478260869565,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-28,18.465391304347825,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-11-29,25.156086956521737,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-04,25.89428571428571,21,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-05,27.028086956521737,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-06,29.890545454545453,22,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-07,28.629130434782606,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-08,30.57565217391304,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-09,43.3495652173913,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-10,32.98652173913044,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-11,36.42260869565217,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-12,43.74943478260868,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-13,39.606956521739114,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-14,34.83782608695652,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-15,43.583043478260876,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-16,19.446521739130432,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-17,18.026521739130434,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-18,47.62608695652173,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-19,54.72878260869565,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-20,27.089565217391304,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-21,21.325652173913046,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-22,29.971739130434784,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-23,16.88826086956522,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-24,7.199869565217392,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-25,10.816739130434781,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-26,7.727043478260868,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-27,24.05826086956522,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-28,30.075652173913046,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-29,33.073181818181816,22,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-30,27.821304347826086,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,NO2,2025-12-31,8.921304347826089,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-09-21,37.84583333333334,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-09-22,30.507692307692306,13,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-11,30.59,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-12,36.569166666666675,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-13,29.726363636363633,22,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-14,35.44416666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-15,22.75916666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-16,39.11416666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-17,25.055833333333336,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-18,26.39833333333334,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-19,37.15166666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-20,33.40416666666666,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-21,40.135,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-22,37.509166666666665,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-23,42.173333333333325,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-25,56.39749999999999,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-26,53.33166666666668,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-27,54.546666666666674,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-28,36.5125,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-29,27.657500000000002,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-30,35.65583333333334,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-10-31,25.80916666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-01,28.767500000000002,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-02,33.24166666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-03,43.896666666666675,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-04,45.15916666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-05,44.03583333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-06,26.840000000000003,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-07,35.99250000000001,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-08,32.446666666666665,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-09,30.745,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-10,35.310833333333335,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-11,36.94666666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-12,35.84,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-13,31.74,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-14,33.42916666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-15,27.275833333333335,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-16,20.859166666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-17,51.03916666666669,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-18,40.26916666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-19,25.81916666666666,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-20,42.41083333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-21,33.30699999999999,20,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-22,36.22941176470589,17,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-24,68.94,10,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-25,60.22666666666666,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-26,35.240833333333335,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-27,24.95416666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-28,31.205217391304355,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-11-29,28.107499999999998,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-04,36.3890909090909,22,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-05,31.367500000000003,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-06,32.576666666666675,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-07,27.568333333333328,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-08,25.076666666666664,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-09,17.091666666666665,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-10,29.424166666666668,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-11,27.572499999999987,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-12,18.05666666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-13,18.970833333333328,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-14,24.10000000000001,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-15,19.346666666666668,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-16,38.7225,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-17,38.673333333333325,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-18,12.047500000000001,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-19,12.975833333333334,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-20,34.473333333333336,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-21,34.22833333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-22,27.420833333333338,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-23,47.18749999999999,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-24,62.79166666666668,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-25,45.93333333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-26,53.60666666666666,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-27,36.4875,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-28,29.081666666666663,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-29,33.647499999999994,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-30,46.145833333333336,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,O3,2025-12-31,58.87083333333334,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-09-21,14.639130434782608,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-09-22,15.406666666666668,15,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-11,10.984166666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-12,10.630833333333332,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-13,16.50833333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-14,21.711250000000003,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-15,22.62625,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-16,7.409166666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-17,8.104583333333334,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-18,10.030833333333334,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-19,13.906666666666666,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-20,16.371666666666663,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-21,20.042083333333334,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-22,16.58125,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-23,22.990416666666665,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-25,20.215833333333336,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-26,19.36083333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-27,24.289166666666663,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-28,25.064999999999998,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-29,15.042083333333336,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-30,20.67875,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-10-31,16.456666666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-01,16.875833333333336,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-02,17.24875,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-03,14.801666666666664,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-04,8.3475,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-05,9.559999999999997,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-06,15.821666666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-07,13.377083333333331,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-08,14.610416666666666,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-09,7.7316666666666665,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-10,10.200416666666666,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-11,18.78208333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-12,18.85625,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-13,23.17375,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-14,21.98166666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-15,24.54958333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-16,24.941249999999997,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-17,29.27458333333334,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-18,11.665833333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-19,10.60416666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-20,11.71125,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-21,6.991739130434783,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-22,9.305,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-23,9.113333333333335,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-24,21.7625,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-25,30.590833333333336,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-26,15.13541666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-27,10.012916666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-28,8.956086956521737,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-11-29,13.961666666666668,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-04,16.132916666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-05,14.465416666666664,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-06,15.029166666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-07,22.247916666666665,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-08,22.836249999999996,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-09,27.70333333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-10,35.890416666666674,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-11,37.337272727272726,11,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-18,56.81555555555556,9,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-19,54.32041666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-20,23.263750000000005,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-21,17.411250000000003,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-22,23.796666666666663,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-23,21.482083333333335,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-24,34.05,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-25,17.78291666666666,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-26,12.81875,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-27,24.195000000000004,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-28,27.687916666666666,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-29,20.860416666666666,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-30,24.18166666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,PM10,2025-12-31,15.471666666666666,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-09-21,8.086956521739129,23,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-09-22,8.333333333333334,15,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-11,4.827916666666667,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-12,6.076666666666665,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-13,11.04,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-14,15.287083333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-15,15.233333333333329,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-16,4.79,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-17,3.2908333333333335,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-18,5.859999999999999,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-19,9.999166666666666,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-20,11.462083333333332,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-21,9.015,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-22,7.084583333333334,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-23,10.196250000000001,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-25,7.68375,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-26,8.772083333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-27,9.314583333333331,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-28,10.566249999999998,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-29,7.810833333333334,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-30,8.783333333333333,24,40.834,14.119
IT2272A,Pozzuoli Zona Villa Avellino,"PM2,5",2025-10-31,9.180833333333332,24,40.834,14.119
